	Unnamed: 0	form	lemma	xpos	syll	stress	phon	syll_count	comment	stress_syl	root	key
7672	104617	dictatură	=	Ncfsrn	dic.ta.tu.ră	dictat'ură	d i k t a t u r @	4		2	d i k t a t u r	dictatură|=|Ncfsrn|2
7673	104629	dicton	=	Ncms-n	dic.ton	dict'on	d i k t o n	2		1	d i k t o n	dicton|=|Ncms-n|1
7674	104634	didactic	=	Afpms-n	di.dac.tic	did'actic	d i d a k t i k	3		1	d i d a k t i k	didactic|=|Afpms-n|1
7675	104652	didacticist	=	Afpms-n	di.dac.ti.cist	didactic'ist	d i d a k t i tS i s t	4		3	d i d a k t i tS i s t	didacticist|=|Afpms-n|3
7676	104670	didactică	=	Ncfsrn	di.dac.ti.că	did'actică	d i d a k t i k @	4		1	d i d a k t i k	didactică|=|Ncfsrn|1
7677	104679	dieceză	=	Ncfsrn	di.e.ce.ză	diec'eză	d i e tS e z @	4		2	d i e tS e z	dieceză|=|Ncfsrn|2
7678	104688	dietoterapie	=	Ncfsrn	die.to.te.ra.pi.e	dietoterap'ie	d j e t o t e r a p i e	6		4	d j e t o t e r a p i	dietoterapie|=|Ncfsrn|4
7679	104694	dietă	=	Ncfsrn	die.tă	di'etă	d j e t @	2		0	d j e t	dietă|=|Ncfsrn|0
7680	104704	diferență	=	Ncfsrn	di.fe.ren.ță	difer'ență	d i f e r e n ts @	4		2	d i f e r e n ts	diferență|=|Ncfsrn|2
7681	104712	diferenția	=	Vmnp	di.fe.ren.ți.a	diferenți'a	d i f e r e n ts i a	5		4	d i f e r e n ts i	diferenția|=|Vmnp|4
7682	104715	diferențial	=	Afpms-n	di.fe.ren.ți.al	diferenți'al	d i f e r e n ts i a l	5		4	d i f e r e n ts i a l	diferențial|=|Afpms-n|4
7683	104741	diferențiat	=	Afpms-n	di.fe.ren.ți.at	diferenți'at	d i f e r e n ts i a t	5		4	d i f e r e n ts i a t	diferențiat|=|Afpms-n|4
7684	104768	diferențiere	=	Ncfsrn	di.fe.ren.ți.e.re	diferenți'ere	d i f e r e n ts i e r e	6		4	d i f e r e n ts i e r	diferențiere|=|Ncfsrn|4
7685	104780	diferend	=	Ncms-n	di.fe.rend	difer'end	d i f e r e n d	3		2	d i f e r e n d	diferend|=|Ncms-n|2
7686	104789	diferi	=	Vmnp	di.fe.ri	difer'i	d i f e r i	3		2	d i f e r	diferi|=|Vmnp|2
7687	104803	diferit	=	Afpms-n	di.fe.rit	difer'it	d i f e r i t	3		2	d i f e r i t	diferit|=|Afpms-n|2
7688	104825	dificil	=	Afpms-n	di.fi.cil	dific'il	d i f i tS i l	3		2	d i f i tS i l	dificil|=|Afpms-n|2
7689	104841	dificultate	=	Ncfsrn	di.fi.cul.ta.te	dificult'ate	d i f i k u l t a t e	5		3	d i f i k u l t a t	dificultate|=|Ncfsrn|3
7690	104856	difuz	=	Afpms-n	di.fuz	dif'uz	d i f u z	2		1	d i f u z	difuz|=|Afpms-n|1
7691	104858	difuza	=	Vmnp	di.fu.za	difuz'a	d i f u z a	3		2	d i f u z	difuza|=|Vmnp|2
7692	104863	difuzare	=	Ncfsrn	di.fu.za.re	difuz'are	d i f u z a r e	4		2	d i f u z a r	difuzare|=|Ncfsrn|2
7693	104876	difuzat	=	Afpms-n	di.fu.zat	difuz'at	d i f u z a t	3		2	d i f u z a t	difuzat|=|Afpms-n|2
7694	104910	difuzie	=	Ncfsrn	di.fu.zi.e	dif'uzie	d i f u z i e	4		1	d i f u z i	difuzie|=|Ncfsrn|1
7695	104923	difuzor	=	Ncms-n	di.fu.zor	difuz'or	d i f u z o r	3		2	d i f u z o r	difuzor|=|Ncms-n|2
7696	104933	dig	=	Ncms-n	dig	dig	d i g	1		0	d i g	dig|=|Ncms-n|0
7697	104934	digamma	=	Ncfsrn	di.gam.ma	dig'amma	d i g a m m a	3		1	d i g a m m	digamma|=|Ncfsrn|1
7698	104935	digamma	=	Ncfsry	di.gam.ma	dig'amma	d i g a m m a	3		1	d i g a m m	digamma|=|Ncfsry|1
7699	104943	digera	=	Vmnp	di.ge.ra	diger'a	d i gZ e r a	3		2	d i gZ e r	digera|=|Vmnp|2
7700	104957	digerat	=	Afpms-n	di.ge.rat	diger'at	d i gZ e r a t	3		2	d i gZ e r a t	digerat|=|Afpms-n|2
7701	104991	digest	=	Afpms-n	di.gest	dig'est	d i gZ e s t	2		1	d i gZ e s t	digest|=|Afpms-n|1
7702	104992	digest	=	Ncms-n	di.gest	dig'est	d i gZ e s t	2		1	d i gZ e s t	digest|=|Ncms-n|1
7703	104994	digestie	=	Ncfsrn	di.ges.ti.e	dig'estie	d i gZ e s t i e	4		1	d i gZ e s t i	digestie|=|Ncfsrn|1
7704	105000	digestiv	=	Afpms-n	di.ges.tiv	digest'iv	d i gZ e s t i v	3		2	d i gZ e s t i v	digestiv|=|Afpms-n|2
7705	105021	digit	=	Ncms-n	di.git	d'igit	d i gZ i t	2		0	d i gZ i t	digit|=|Ncms-n|0
7706	105022	digital	=	Afpms-n	di.gi.tal	digit'al	d i gZ i t a l	3		2	d i gZ i t a l	digital|=|Afpms-n|2
7707	105039	digitalizare	=	Ncfsrn	di.gi.ta.li.za.re	digitaliz'are	d i gZ i t a l i z a r e	6		4	d i gZ i t a l i z a r	digitalizare|=|Ncfsrn|4
7708	105041	digitalizat	=	Afpms-n	di.gi.ta.li.zat	digitaliz'at	d i gZ i t a l i z a t	5		4	d i gZ i t a l i z a t	digitalizat|=|Afpms-n|4
7709	105064	digitală	=	Ncfsrn	di.gi.ta.lă	digit'ală	d i gZ i t a l @	4		2	d i gZ i t a l	digitală|=|Ncfsrn|2
7710	105079	digresie	=	Ncfsrn	di.gre.si.e	digr'esie	d i g r e s i e	4		1	d i g r e s i	digresie|=|Ncfsrn|1
7711	105091	dihor	=	Ncms-n	di.hor	dih'or	d i h o r	2		1	d i h o r	dihor|=|Ncms-n|1
7712	105099	dihotomie	=	Ncfsrn	di.ho.to.mi.e	dihotom'ie	d i h o t o m i e	5		3	d i h o t o m i	dihotomie|=|Ncfsrn|3
7713	105112	dijmuitor	=	Ncms-n	dij.mu.i.tor	dijmuit'or	d i Z m u i t o r	4		3	d i Z m u i t o r	dijmuitor|=|Ncms-n|3
7714	105118	dijmă	=	Ncfsrn	dij.mă	d'ijmă	d i Z m @	2		0	d i Z m	dijmă|=|Ncfsrn|0
7715	105121	dilata	=	Vmnp	di.la.ta	dilat'a	d i l a t a	3		2	d i l a t	dilata|=|Vmnp|2
7716	105157	dilauden	=	Ncm--n	di.lau.den	dilaud'en	d i l a w d e n	3		2	d i l a w d e n	dilauden|=|Ncm--n|2
7717	105158	dilauden	=	Ncmsvn	di.lau.den	dilaud'en	d i l a w d e n	3		2	d i l a w d e n	dilauden|=|Ncmsvn|2
7718	105169	dilemă	=	Ncfsrn	di.le.mă	dil'emă	d i l e m @	3		1	d i l e m	dilemă|=|Ncfsrn|1
7719	105170	diletantism	=	Ncms-n	di.le.tan.tism	diletant'ism	d i l e t a n t i s m	4		3	d i l e t a n t i s m	diletantism|=|Ncms-n|3
7720	105180	diligență	=	Ncfsrn	di.li.gen.ță	dilig'ență	d i l i gZ e n ts @	4		2	d i l i gZ e n ts	diligență|=|Ncfsrn|2
7721	105182	dilua	=	Vmnp	di.lu.a	dilu'a	d i l u a	3		2	d i l u	dilua|=|Vmnp|2
7722	105196	diluat	=	Afpms-n	di.lu.at	dilu'at	d i l u a t	3		2	d i l u a t	diluat|=|Afpms-n|2
7723	105230	dimensiona	=	Vmnp	di.men.si.o.na	dimension'a	d i m e n s i o n a	5		4	d i m e n s i o n	dimensiona|=|Vmnp|4
7724	105233	dimensional	=	Afpms-n	di.men.si.o.nal	dimension'al	d i m e n s i o n a l	5		4	d i m e n s i o n a l	dimensional|=|Afpms-n|4
7725	105257	dimensionat	=	Afpms-n	di.men.si.o.nat	dimension'at	d i m e n s i o n a t	5		4	d i m e n s i o n a t	dimensionat|=|Afpms-n|4
7726	105288	dimensiune	=	Ncfsrn	di.men.si.u.ne	dimensi'une	d i m e n s i u n e	5		3	d i m e n s i u n	dimensiune|=|Ncfsrn|3
7727	105299	dimineață	=	Ncfsrn	di.mi.nea.ță	dimine'ață	d i m i n e_X a ts @	4		2	d i m i n e_X a ts	dimineață|=|Ncfsrn|2
7728	105307	diminua	=	Vmnp	di.mi.nu.a	diminu'a	d i m i n u a	4		3	d i m i n u	diminua|=|Vmnp|3
7729	105311	diminuare	=	Ncfsrn	di.mi.nu.a.re	diminu'are	d i m i n u a r e	5		3	d i m i n u a r	diminuare|=|Ncfsrn|3
7730	105324	diminuat	=	Afpms-n	di.mi.nu.at	diminu'at	d i m i n u a t	4		3	d i m i n u a t	diminuat|=|Afpms-n|3
7731	105352	diminutiv	=	Ncms-n	di.mi.nu.tiv	diminut'iv	d i m i n u t i v	4		3	d i m i n u t i v	diminutiv|=|Ncms-n|3
7732	105369	dimon	=	Ncms-n	di.mon	d'imon	d i m o n	2		0	d i m o n	dimon|=|Ncms-n|0
7733	105376	dimorfism	=	Ncms-n	di.mor.fism	dimorf'ism	d i m o r f i s m	3		2	d i m o r f i s m	dimorfism|=|Ncms-n|2
7734	105382	dină	=	Ncfsrn	di.nă	d'ină	d i n @	2		0	d i n	dină|=|Ncfsrn|0
7735	105396	dințură	=	Ncfsrn	din.țu.ră	d'ințură	d i n ts u r @	3		0	d i n ts u r	dințură|=|Ncfsrn|0
7736	105403	dinamic	=	Afpms-n	di.na.mic	din'amic	d i n a m i k	3		1	d i n a m i k	dinamic|=|Afpms-n|1
7737	105425	dinamică	=	Ncfsrn	di.na.mi.că	din'amică	d i n a m i k @	4		1	d i n a m i k	dinamică|=|Ncfsrn|1
7738	105427	dinamism	=	Ncms-n	di.na.mism	dinam'ism	d i n a m i s m	3		2	d i n a m i s m	dinamism|=|Ncms-n|2
7739	105434	dinamitard	=	Afpms-n	di.na.mi.tard	dinamit'ard	d i n a m i t a r d	4		3	d i n a m i t a r d	dinamitard|=|Afpms-n|3
7740	105448	dinamiza	=	Vmnp	di.na.mi.za	dinamiz'a	d i n a m i z a	4		3	d i n a m i z	dinamiza|=|Vmnp|3
7741	105452	dinamizare	=	Ncfsrn	di.na.mi.za.re	dinamiz'are	d i n a m i z a r e	5		3	d i n a m i z a r	dinamizare|=|Ncfsrn|3
7742	105489	dinamoelectric	=	Afpms-n	di.na.mo.e.lec.tric	dinamoel'ectric	d i n a m o e l e k t r i k	6		4	d i n a m o e l e k t r i k	dinamoelectric|=|Afpms-n|4
7743	105502	dinamovist	=	Afpms-n	di.na.mo.vist	dinamov'ist	d i n a m o v i s t	4		3	d i n a m o v i s t	dinamovist|=|Afpms-n|3
7744	105515	dinar	=	Ncms-n	di.nar	din'ar	d i n a r	2		1	d i n a r	dinar|=|Ncms-n|1
7745	105522	dinastie	=	Ncfsrn	di.nas.ti.e	dinast'ie	d i n a s t i e	4		2	d i n a s t i	dinastie|=|Ncfsrn|2
7746	105538	dineu	=	Ncms-n	di.neu	din'eu	d i n e w	2		1	d i n e	dineu|=|Ncms-n|1
7747	105548	dinoceras	=	Ncms-n	di.no.ce.ras	dinoc'eras	d i n o tS e r a s	4		2	d i n o tS e r a s	dinoceras|=|Ncms-n|2
7748	105554	dinozaur	=	Ncms-n	di.no.za.ur	dinoz'aur	d i n o z a u r	4		2	d i n o z a u r	dinozaur|=|Ncms-n|2
7749	105562	dinte	=	Ncms-n	din.te	d'inte	d i n t e	2		0	d i n t	dinte|=|Ncms-n|0
7750	105563	dinte	=	Ncmsvy	din.te	d'inte	d i n t e	2		0	d i n t	dinte|=|Ncmsvy|0
7751	105578	dioceză	=	Ncfsrn	di.o.ce.ză	dioc'eză	d i o tS e z @	4		2	d i o tS e z	dioceză|=|Ncfsrn|2
7752	105585	diodă	=	Ncfsrn	di.o.dă	di'odă	d i o d @	3		1	d i o d	diodă|=|Ncfsrn|1
7753	105586	dioxid	=	Ncms-n	di.o.xid	diox'id	d i o k s i d	3		2	d i o ks i d	dioxid|=|Ncms-n|2
7754	105593	diplomat	=	Afpms-n	di.plo.mat	diplom'at	d i p l o m a t	3		2	d i p l o m a t	diplomat|=|Afpms-n|2
7755	105600	diplomatic	=	Afpms-n	di.plo.ma.tic	diplom'atic	d i p l o m a t i k	4		2	d i p l o m a t i k	diplomatic|=|Afpms-n|2
7756	105619	diplomatică	=	Ncfsrn	di.plo.ma.ti.că	diplom'atică	d i p l o m a t i k @	5		2	d i p l o m a t i k	diplomatică|=|Ncfsrn|2
7757	105629	diplomație	=	Ncfsrn	di.plo.ma.ți.e	diplomaț'ie	d i p l o m a ts i e	5		3	d i p l o m a ts i	diplomație|=|Ncfsrn|3
7758	105643	diplomă	=	Ncfsrn	di.plo.mă	d'iplomă	d i p l o m @	3		0	d i p l o m	diplomă|=|Ncfsrn|0
7759	105644	dipter	=	Ncms-n	dip.ter	dipt'er	d i p t e r	2		1	d i p t e r	dipter|=|Ncms-n|1
7760	105653	direcție	=	Ncfsrn	di.rec.ți.e	dir'ecție	d i r e k ts i e	4		1	d i r e k ts i	direcție|=|Ncfsrn|1
7761	105663	direcționa	=	Vmnp	di.rec.ți.o.na	direcțion'a	d i r e k ts i o n a	5		4	d i r e k ts i o n	direcționa|=|Vmnp|4
7762	105667	direcționare	=	Ncfsrn	di.rec.țio.na.re	direcțion'are	d i r e k ts j o n a r e	5		3	d i r e k ts j o n a r	direcționare|=|Ncfsrn|3
7763	105679	direcționat	=	Afpms-n	di.rec.ți.o.nat	direcțion'at	d i r e k ts i o n a t	5		4	d i r e k ts i o n a t	direcționat|=|Afpms-n|4
7764	105716	direcțiune	=	Ncfsrn	di.rec.ți.u.ne	direcți'une	d i r e k ts i u n e	5		3	d i r e k ts i u n	direcțiune|=|Ncfsrn|3
7765	105724	direct	=	Afpms-n	di.rect	dir'ect	d i r e k t	2		1	d i r e k t	direct|=|Afpms-n|1
7766	105745	directivă	=	Ncfsrn	di.rec.ti.vă	direct'ivă	d i r e k t i v @	4		2	d i r e k t i v	directivă|=|Ncfsrn|2
7767	105748	directoare	=	Ncf--n	di.rec.toa.re	directo'are	d i r e k t o_X a r e	4		2	d i r e k t o_X a r	directoare|=|Ncf--n|2
7768	105760	director	=	Afpms-n	di.rec.tor	direct'or	d i r e k t o r	3		2	d i r e k t o r	director|=|Afpms-n|2
7769	105761	director	=	Ncms-n	di.rec.tor	dir'ector	d i r e k t o r	3		1	d i r e k t o r	director|=|Ncms-n|1
7770	105762	directorat	=	Ncms-n	di.rec.to.rat	director'at	d i r e k t o r a t	4		3	d i r e k t o r a t	directorat|=|Ncms-n|3
7771	105784	directă	=	Ncfsrn	di.rec.tă	dir'ectă	d i r e k t @	3		1	d i r e k t	directă|=|Ncfsrn|1
7772	105786	dirham	=	Ncms-n	dir.ham	dirh'am	d i r h a m	2		1	d i r h a m	dirham|=|Ncms-n|1
7773	105794	dirigenție	=	Ncfsrn	di.ri.gen.ți.e	dirigenț'ie	d i r i gZ e n ts i e	5		3	d i r i gZ e n ts i	dirigenție|=|Ncfsrn|3
7774	105801	diriginte	=	Ncms-n	di.ri.gin.te	dirig'inte	d i r i gZ i n t e	4		2	d i r i gZ i n t	diriginte|=|Ncms-n|2
7775	105802	diriginte	=	Ncmsvy	di.ri.gin.te	dirig'inte	d i r i gZ i n t e	4		2	d i r i gZ i n t	diriginte|=|Ncmsvy|2
7776	105811	dirigintă	=	Ncfsrn	di.ri.gin.tă	dirig'intă	d i r i gZ i n t @	4		2	d i r i gZ i n t	dirigintă|=|Ncfsrn|2
7777	105821	diriguitor	=	Afpms-n	di.ri.gu.i.tor	diriguit'or	d i r i g u i t o r	5		4	d i r i g u i t o r	diriguitor|=|Afpms-n|4
7778	105822	diriguitor	=	Ncms-n	di.ri.gu.i.tor	diriguit'or	d i r i g u i t o r	5		4	d i r i g u i t o r	diriguitor|=|Ncms-n|4
7779	105843	dirija	=	Vmnp	di.ri.ja	dirij'a	d i r i Z a	3		2	d i r i Z	dirija|=|Vmnp|2
7780	105847	dirijare	=	Ncfsrn	di.ri.ja.re	dirij'are	d i r i Z a r e	4		2	d i r i Z a r	dirijare|=|Ncfsrn|2
7781	105859	dirijat	=	Afpms-n	di.ri.jat	dirij'at	d i r i Z a t	3		2	d i r i Z a t	dirijat|=|Afpms-n|2
7782	105889	dirijism	=	Ncms-n	di.ri.jism	dirij'ism	d i r i Z i s m	3		2	d i r i Z i s m	dirijism|=|Ncms-n|2
7783	105892	dirijor	=	Ncms-n	di.ri.jor	dirij'or	d i r i Z o r	3		2	d i r i Z o r	dirijor|=|Ncms-n|2
7784	105900	disc	=	Ncms-n	disc	disc	d i s k	1		0	d i s k	disc|=|Ncms-n|0
7785	105905	discerne	=	Vmnp	dis.cer.ne	disc'erne	d i s tS e r n e	3		1	d i s tS e r n	discerne|=|Vmnp|1
7786	105936	discernământ	=	Ncms-n	dis.cer.nă.mânt	discernăm'ânt	d i s tS e r n @ m 1 n t	4		3	d i s tS e r n @ m 1 n t	discernământ|=|Ncms-n|3
7787	105941	dischinezie	=	Ncfsrn	dis.chi.ne.zi.e	dischinez'ie	d i s k_j i n e z i e	5		3	d i s k_j i n e z i	dischinezie|=|Ncfsrn|3
7788	105947	disciplină	=	Ncfsrn	dis.ci.pli.nă	discipl'ină	d i s tS i p l i n @	4		2	d i s tS i p l i n	disciplină|=|Ncfsrn|2
7789	105956	disciplina	=	Vmnp	dis.ci.pli.na	disciplin'a	d i s tS i p l i n a	4		3	d i s tS i p l i n	disciplina|=|Vmnp|3
7790	105961	disciplinar	=	Afpms-n	dis.ci.pli.nar	disciplin'ar	d i s tS i p l i n a r	4		3	d i s tS i p l i n a r	disciplinar|=|Afpms-n|3
7791	105964	disciplinare	=	Ncfsrn	dis.ci.pli.na.re	disciplin'are	d i s tS i p l i n a r e	5		3	d i s tS i p l i n a r	disciplinare|=|Ncfsrn|3
7792	105990	disciplinat	=	Afpms-n	dis.ci.pli.nat	disciplin'at	d i s tS i p l i n a t	4		3	d i s tS i p l i n a t	disciplinat|=|Afpms-n|3
7793	106028	discipol	=	Ncms-n	dis.ci.pol	disc'ipol	d i s tS i p o l	3		1	d i s tS i p o l	discipol|=|Ncms-n|1
7794	106034	discipul	=	Ncms-n	dis.ci.pul	disc'ipul	d i s tS i p u l	3		1	d i s tS i p u l	discipul|=|Ncms-n|1
7795	106042	disco	=	Ncms-n	dis.co	d'isco	d i s k o	2		0	d i s k	disco|=|Ncms-n|0
7796	106044	discografic	=	Afpms-n	dis.co.gra.fic	discogr'afic	d i s k o g r a f i k	4		2	d i s k o g r a f i k	discografic|=|Afpms-n|2
7797	106059	discografie	=	Ncfsrn	dis.co.gra.fi.e	discograf'ie	d i s k o g r a f i e	5		3	d i s k o g r a f i	discografie|=|Ncfsrn|3
7798	106065	disconfort	=	Ncms-n	dis.con.fort	disconf'ort	d i s k o n f o r t	3		2	d i s k o n f o r t	disconfort|=|Ncms-n|2
7799	106068	discont	=	Ncms-n	dis.cont	disc'ont	d i s k o n t	2		1	d i s k o n t	discont|=|Ncms-n|1
7800	106075	discontinuu	=	Afpms-n	dis.con.ti.nu.u	discont'inuu	d i s k o n t i n u u	5		2	d i s k o n t i n u	discontinuu|=|Afpms-n|2
7801	106081	discordant	=	Afpms-n	dis.cor.dant	discord'ant	d i s k o r d a n t	3		2	d i s k o r d a n t	discordant|=|Afpms-n|2
7802	106097	discordie	=	Ncfsrn	dis.cor.di.e	disc'ordie	d i s k o r d i e	4		1	d i s k o r d i	discordie|=|Ncfsrn|1
7803	106110	discotecă	=	Ncfsrn	dis.co.te.că	discot'ecă	d i s k o t e k @	4		2	d i s k o t e k	discotecă|=|Ncfsrn|2
7804	106115	discreție	=	Ncfsrn	dis.cre.ți.e	discr'eție	d i s k r e ts i e	4		1	d i s k r e ts i	discreție|=|Ncfsrn|1
7805	106120	discreționar	=	Afpms-n	dis.cre.ți.o.nar	discrețion'ar	d i s k r e ts i o n a r	5		4	d i s k r e ts i o n a r	discreționar|=|Afpms-n|4
7806	106135	discredit	=	Ncms-n	dis.cre.dit	discr'edit	d i s k r e d i t	3		1	d i s k r e d i t	discredit|=|Ncms-n|1
7807	106137	discredita	=	Vmnp	dis.cre.di.ta	discredit'a	d i s k r e d i t a	4		3	d i s k r e d i t	discredita|=|Vmnp|3
7808	106141	discreditare	=	Ncfsrn	dis.cre.di.ta.re	discredit'are	d i s k r e d i t a r e	5		3	d i s k r e d i t a r	discreditare|=|Ncfsrn|3
7809	106187	discrepanță	=	Ncfsrn	dis.cre.pan.ță	discrep'anță	d i s k r e p a n ts @	4		2	d i s k r e p a n ts	discrepanță|=|Ncfsrn|2
7810	106188	discret	=	Afpms-n	dis.cret	discr'et	d i s k r e t	2		1	d i s k r e t	discret|=|Afpms-n|1
7811	106208	discrimina	=	Vmnp	dis.cri.mi.na	discrimin'a	d i s k r i m i n a	4		3	d i s k r i m i n	discrimina|=|Vmnp|3
7812	106212	discriminare	=	Ncfsrn	dis.cri.mi.na.re	discrimin'are	d i s k r i m i n a r e	5		3	d i s k r i m i n a r	discriminare|=|Ncfsrn|3
7813	106225	discriminat	=	Afpms-n	dis.cri.mi.nat	discrimin'at	d i s k r i m i n a t	4		3	d i s k r i m i n a t	discriminat|=|Afpms-n|3
7814	106242	discriminatoriu	=	Afpms-n	dis.cri.mi.na.to.riu	discriminat'oriu	d i s k r i m i n a t o r j u	6		4	d i s k r i m i n a t o r j	discriminatoriu|=|Afpms-n|4
7815	106265	discromatopsic	=	Afpms-n	dis.cro.ma.top.sic	discromat'opsic	d i s k r o m a t o p s i k	5		3	d i s k r o m a t o p s i k	discromatopsic|=|Afpms-n|3
7816	106280	discuție	=	Ncfsrn	dis.cu.ți.e	disc'uție	d i s k u ts i e	4		1	d i s k u ts i	discuție|=|Ncfsrn|1
7817	106290	disculpa	=	Vmnp	dis.cul.pa	disculp'a	d i s k u l p a	3		2	d i s k u l p	disculpa|=|Vmnp|2
7818	106325	discurs	=	Ncms-n	dis.curs	disc'urs	d i s k u r s	2		1	d i s k u r s	discurs|=|Ncms-n|1
7819	106326	discursiv	=	Afpms-n	dis.cur.siv	discurs'iv	d i s k u r s i v	3		2	d i s k u r s i v	discursiv|=|Afpms-n|2
7820	106358	discuta	=	Vmnp	dis.cu.ta	discut'a	d i s k u t a	3		2	d i s k u t	discuta|=|Vmnp|2
7821	106359	discutabil	=	Afpms-n	dis.cu.ta.bil	discut'abil	d i s k u t a b i l	4		2	d i s k u t a b i l	discutabil|=|Afpms-n|2
7822	106377	discutare	=	Ncfsrn	dis.cu.ta.re	discut'are	d i s k u t a r e	4		2	d i s k u t a r	discutare|=|Ncfsrn|2
7823	106390	discutat	=	Afpms-n	dis.cu.tat	discut'at	d i s k u t a t	3		2	d i s k u t a t	discutat|=|Afpms-n|2
7824	106419	disecție	=	Ncfsrn	di.sec.ți.e	dis'ecție	d i s e k ts i e	4		1	d i s e k ts i	disecție|=|Ncfsrn|1
7825	106426	diseminare	=	Ncfsrn	di.se.mi.na.re	disemin'are	d i s e m i n a r e	5		3	d i s e m i n a r	diseminare|=|Ncfsrn|3
7826	106434	disensiune	=	Ncfsrn	di.sen.si.u.ne	disensi'une	d i s e n s i u n e	5		3	d i s e n s i u n	disensiune|=|Ncfsrn|3
7827	106443	disfuncție	=	Ncfsrn	dis.func.ți.e	disf'uncție	d i s f u n k ts i e	4		1	d i s f u n k ts i	disfuncție|=|Ncfsrn|1
7828	106449	disfuncționalitate	=	Ncfsrn	dis.func.țio.na.li.ta.te	disfuncționalit'ate	d i s f u n k ts j o n a l i t a t e	7		5	d i s f u n k ts j o n a l i t a t	disfuncționalitate|=|Ncfsrn|5
7829	106456	disident	=	Ncms-n	di.si.dent	disid'ent	d i s i d e n t	3		2	d i s i d e n t	disident|=|Ncms-n|2
7830	106470	disidență	=	Ncfsrn	di.si.den.ță	disid'ență	d i s i d e n ts @	4		2	d i s i d e n ts	disidență|=|Ncfsrn|2
7831	106472	disipa	=	Vmnp	di.si.pa	disip'a	d i s i p a	3		2	d i s i p	disipa|=|Vmnp|2
7832	106476	disipare	=	Ncfsrn	di.si.pa.re	disip'are	d i s i p a r e	4		2	d i s i p a r	disipare|=|Ncfsrn|2
7833	106513	disjuncție	=	Ncfsrn	dis.junc.ți.e	disj'uncție	d i s Z u n k ts i e	4		1	d i s Z u n k ts i	disjuncție|=|Ncfsrn|1
7834	106522	disjunge	=	Vmnp	dis.jun.ge	disj'unge	d i s Z u n gZ e	3		1	d i s Z u n gZ	disjunge|=|Vmnp|1
7835	106535	disjuns	=	Afpms-n	dis.juns	disj'uns	d i s Z u n s	2		1	d i s Z u n s	disjuns|=|Afpms-n|1
7836	106536	disjuns	=	Ncms-n	dis.juns	disj'uns	d i s Z u n s	2		1	d i s Z u n s	disjuns|=|Ncms-n|1
7837	106570	diskinezie	=	Ncfsrn	dis.ki.ne.zi.e	diskinez'ie	d i s k i n e z i e	5		3	d i s k i n e z i	diskinezie|=|Ncfsrn|3
7838	106578	disloca	=	Vmnp	dis.lo.ca	disloc'a	d i s l o k a	3		2	d i s l o k	disloca|=|Vmnp|2
7839	106582	dislocare	=	Ncfsrn	dis.lo.ca.re	disloc'are	d i s l o k a r e	4		2	d i s l o k a r	dislocare|=|Ncfsrn|2
7840	106594	dislocat	=	Afpms-n	dis.lo.cat	disloc'at	d i s l o k a t	3		2	d i s l o k a t	dislocat|=|Afpms-n|2
7841	106632	disociat	=	Afpms-n	di.so.ci.at	disoci'at	d i s o tS i a t	4		3	d i s o tS i a t	disociat|=|Afpms-n|3
7842	106639	disociativ	=	Afpms-n	di.so.ci.a.tiv	disociat'iv	d i s o tS i a t i v	5		4	d i s o tS i a t i v	disociativ|=|Afpms-n|4
7843	106662	disociere	=	Ncfsrn	di.so.ci.e.re	disoci'ere	d i s o tS i e r e	5		3	d i s o tS i e r	disociere|=|Ncfsrn|3
7844	106671	disoluție	=	Ncfsrn	di.so.lu.ți.e	disol'uție	d i s o l u ts i e	5		2	d i s o l u ts i	disoluție|=|Ncfsrn|2
7845	106678	dispărea	=	Vmnp	dis.pă.rea	dispăre'a	d i s p @ r e_X a	3		2	d i s p @ r	dispărea|=|Vmnp|2
7846	106698	dispărut	=	Afpms-n	dis.pă.rut	dispăr'ut	d i s p @ r u t	3		2	d i s p @ r u t	dispărut|=|Afpms-n|2
7847	106715	dispărută	=	Ncfsrn	dis.pă.ru.tă	dispăr'ută	d i s p @ r u t @	4		2	d i s p @ r u t	dispărută|=|Ncfsrn|2
7848	106726	disparat	=	Afpms-n	dis.pa.rat	dispar'at	d i s p a r a t	3		2	d i s p a r a t	disparat|=|Afpms-n|2
7849	106745	dispariție	=	Ncfsrn	dis.pa.ri.ți.e	dispar'iție	d i s p a r i ts i e	5		2	d i s p a r i ts i	dispariție|=|Ncfsrn|2
7850	106752	dispecer	=	Ncms-n	dis.pe.cer	disp'ecer	d i s p e tS e r	3		1	d i s p e tS e r	dispecer|=|Ncms-n|1
7851	106753	dispecerat	=	Ncms-n	dis.pe.ce.rat	dispecer'at	d i s p e tS e r a t	4		3	d i s p e tS e r a t	dispecerat|=|Ncms-n|3
7852	106767	dispensa	=	Vmnp	dis.pen.sa	dispens'a	d i s p e n s a	3		2	d i s p e n s	dispensa|=|Vmnp|2
7853	106772	dispensar	=	Ncms-n	dis.pen.sar	dispens'ar	d i s p e n s a r	3		2	d i s p e n s a r	dispensar|=|Ncms-n|2
7854	106773	dispensare	=	Ncfsrn	dis.pen.sa.re	dispens'are	d i s p e n s a r e	4		2	d i s p e n s a r	dispensare|=|Ncfsrn|2
7855	106814	dispensă	=	Ncfsrn	dis.pen.să	disp'ensă	d i s p e n s @	3		1	d i s p e n s	dispensă|=|Ncfsrn|1
