d_in	d_out	before	after	key1	key2	desin1	desin2	stress change
a	@	r	r	spânzurare|=|Ncfsrn|2	spânzurări|spânzurare|Ncfp-n|2	e	i_0	FALSE
a	@	l	r	spălare|=|Ncfsrn|1	spălări|spălare|Ncfp-n|1	e	i_0	FALSE
a	@	t	t	stabilitate|=|Ncfsrn|3	stabilități|stabilitate|Ncfp-n|3	e	i_0	FALSE
a	@	z	r	stabilizare|=|Ncfsrn|3	stabilizări|stabilizare|Ncfp-n|3	e	i_0	FALSE
a	@	n	r	stagnare|=|Ncfsrn|1	stagnări|stagnare|Ncfp-n|1	e	i_0	FALSE
a	@	t	m	stambă|=|Ncfsrn|0	stămburi|stambă|Ncfp-n|0	ă	u r i_0	FALSE
a	@	t	n	stancă|=|Ncfsrn|0	stănci|stancă|Ncfp-n|0	ă	tS	FALSE
a	@	z	r	standardizare|=|Ncfsrn|3	standardizări|standardizare|Ncfp-n|3	e	i_0	FALSE
a	@	t	r	stare|=|Ncfsrn|0	stări|stare|Ncfp-n|0	e	i_0	FALSE
a	@	t	t	statalitate|=|Ncfsrn|3	statalități|statalitate|Ncfp-n|3	e	i_0	FALSE
a	@	n	r	staționare|=|Ncfsrn|3	staționări|staționare|Ncfp-n|3	e	i_0	FALSE
a	@	z	r	sterilizare|=|Ncfsrn|3	sterilizări|sterilizare|Ncfp-n|3	e	i_0	FALSE
a	@	z	r	stigmatizare|=|Ncfsrn|3	stigmatizări|stigmatizare|Ncfp-n|3	e	i_0	FALSE
a	@	l	r	stimulare|=|Ncfsrn|2	stimulări|stimulare|Ncfp-n|2	e	i_0	FALSE
a	@	l	r	stipulare|=|Ncfsrn|2	stipulări|stipulare|Ncfp-n|2	e	i_0	FALSE
a	@	k	r	stocare|=|Ncfsrn|1	stocări|stocare|Ncfp-n|1	e	i_0	FALSE
a	@	p	r	stopare|=|Ncfsrn|1	stopări|stopare|Ncfp-n|1	e	i_0	FALSE
a	@	r	k_j	strachină|=|Ncfsrn|0	străchini|strachină|Ncfp-n|0	ă	i_0	FALSE
a	@	r	d	stradă|=|Ncfsrn|0	străzi|stradă|Ncfp-n|0	ă	i_0	FALSE
a	@	r	Z	strajă|=|Ncfsrn|0	străji|strajă|Ncfp-n|0	ă	i_0	FALSE
a	@	r	S	strașină|=|Ncfsrn|0	strășini|strașină|Ncfp-n|0	ă	i_0	FALSE
a	@	g	r	strigare|=|Ncfsrn|1	strigări|strigare|Ncfp-n|1	e	i_0	FALSE
a	@	r	r	structurare|=|Ncfsrn|2	structurări|structurare|Ncfp-n|2	e	i_0	FALSE
a	@	r	r	strâmtorare|=|Ncfsrn|2	strâmtorări|strâmtorare|Ncfp-n|2	e	i_0	FALSE
a	@	t	t	străinătate|=|Ncfsrn|3	străinătăți|străinătate|Ncfp-n|3	e	i_0	FALSE
a	@	t	r	strămutare|=|Ncfsrn|2	strămutări|strămutare|Ncfp-n|2	e	i_0	FALSE
a	@	t	r	subdezvoltare|=|Ncfsrn|3	subdezvoltări|subdezvoltare|Ncfp-n|3	e	i_0	FALSE
a	@	m	r	sublimare|=|Ncfsrn|2	sublimări|sublimare|Ncfp-n|2	e	i_0	FALSE
a	@	n	r	subminare|=|Ncfsrn|2	subminări|subminare|Ncfp-n|2	e	i_0	FALSE
a	@	n	r	subordonare|=|Ncfsrn|3	subordonări|subordonare|Ncfp-n|3	e	i_0	FALSE
a	@	t	t	subtilitate|=|Ncfsrn|3	subtilități|subtilitate|Ncfp-n|3	e	i_0	FALSE
a	@	r	r	subtitrare|=|Ncfsrn|2	subtitrări|subtitrare|Ncfp-n|2	e	i_0	FALSE
a	@	t	t	subunitate|=|Ncfsrn|3	subunități|subunitate|Ncfp-n|3	e	i_0	FALSE
a	@	n	r	subvenționare|=|Ncfsrn|4	subvenționări|subvenționare|Ncfp-n|4	e	i_0	FALSE
a	@	t	t	succesibilitate|=|Ncfsrn|5	succesibilități|succesibilitate|Ncfp-n|5	e	i_0	FALSE
a	@	l	r	suflare|=|Ncfsrn|1	suflări|suflare|Ncfp-n|1	e	i_0	FALSE
a	@	k	r	sufocare|=|Ncfsrn|2	sufocări|sufocare|Ncfp-n|2	e	i_0	FALSE
a	e	i	n	sumerian|=|Ncms-n|3	sumerieni|sumerian|Ncmp-n|3		i_0	FALSE
a	@	t	t	superficialitate|=|Ncfsrn|6	superficialități|superficialitate|Ncfp-n|6	e	i_0	FALSE
a	@	t	t	superioritate|=|Ncfsrn|5	superiorități|superioritate|Ncfp-n|5	e	i_0	FALSE
a	@	z	r	supervizare|=|Ncfsrn|3	supervizări|supervizare|Ncfp-n|3	e	i_0	FALSE
a	@	t	r	suplimentare|=|Ncfsrn|3	suplimentări|suplimentare|Ncfp-n|3	e	i_0	FALSE
a	@	g	r	supraadăugare|=|Ncfsrn|5	supraadăugări|supraadăugare|Ncfp-n|5	e	i_0	FALSE
a	@	r	r	supraaglomerare|=|Ncfsrn|5	supraaglomerări|supraaglomerare|Ncfp-n|5	e	i_0	FALSE
a	@	p	r	supradevelopare|=|Ncfsrn|5	supradevelopări|supradevelopare|Ncfp-n|5	e	i_0	FALSE
a	@	w	r	supraevaluare|=|Ncfsrn|4	supraevaluări|supraevaluare|Ncfp-n|4	e	i_0	FALSE
a	@	t	r	supraexploatare|=|Ncfsrn|4	supraexploatări|supraexploatare|Ncfp-n|4	e	i_0	FALSE
a	e	f	ts	suprafață|=|Ncfsrn|2	suprafețe|suprafață|Ncfp-n|2	ă	e	FALSE
a	@	t	t	supraponderabilitate|=|Ncfsrn|7	supraponderabilități|supraponderabilitate|Ncfp-n|7	e	i_0	FALSE
a	@	t	r	suprasolicitare|=|Ncfsrn|5	suprasolicitări|suprasolicitare|Ncfp-n|5	e	i_0	FALSE
a	@	s	r	suprataxare|=|Ncfsrn|3	suprataxări|suprataxare|Ncfp-n|3	e	i_0	FALSE
a	@	k	r	supraîncărcare|=|Ncfsrn|4	supraîncărcări|supraîncărcare|Ncfp-n|4	e	i_0	FALSE
a	@	ts	r	supraînălțare|=|Ncfsrn|4	supraînălțări|supraînălțare|Ncfp-n|4	e	i_0	FALSE
a	@	m	r	suprimare|=|Ncfsrn|2	suprimări|suprimare|Ncfp-n|2	e	i_0	FALSE
a	@	r	r	supărare|=|Ncfsrn|2	supărări|supărare|Ncfp-n|2	e	i_0	FALSE
a	@	n	r	surmenare|=|Ncfsrn|2	surmenări|surmenare|Ncfp-n|2	e	i_0	FALSE
a	@	p	r	surpare|=|Ncfsrn|1	surpări|surpare|Ncfp-n|1	e	i_0	FALSE
a	@	d	r	suspendare|=|Ncfsrn|2	suspendări|suspendare|Ncfp-n|2	e	i_0	FALSE
a	@	t	t	sustenabilitate|=|Ncfsrn|5	sustenabilități|sustenabilitate|Ncfp-n|5	e	i_0	FALSE
a	@	t	t	suveranitate|=|Ncfsrn|4	suveranități|suveranitate|Ncfp-n|4	e	i_0	FALSE
a	@	t	t	suzeranitate|=|Ncfsrn|4	suzeranități|suzeranitate|Ncfp-n|4	e	i_0	FALSE
a	e	v	d	svadă|=|Ncfsrn|0	svezi|svadă|Ncfp-n|0	ă	i_0	FALSE
a	e	gZ	p	sângeap|=|Ncms-n|1	sângepe|sângeap|Ncfp-n|1		e	FALSE
a	@	r	r	sângerare|=|Ncfsrn|2	sângerări|sângerare|Ncfp-n|2	e	i_0	FALSE
a	e	i	n	sânziană|=|Ncfsrn|2	sânziene|sânziană|Ncfp-n|2	ă	e	FALSE
a	e	gZ	t	săgeată|=|Ncfsrn|1	săgeți|săgeată|Ncfp-n|1	ă	i_0	FALSE
a	@	t	t	sănătate|=|Ncfsrn|2	sănătăți|sănătate|Ncfp-n|2	e	i_0	FALSE
a	@	p	r	săpare|=|Ncfsrn|1	săpări|săpare|Ncfp-n|1	e	i_0	FALSE
a	@	t	r	sărutare|=|Ncfsrn|2	sărutări|sărutare|Ncfp-n|2	e	i_0	FALSE
a	e	i	n	tactician|=|Ncms-n|3	tacticieni|tactician|Ncmp-n|3		i_0	FALSE
a	@	t	l	talașcă|=|Ncfsrn|1	tălăști|talașcă|Ncfp-n|1	ă	i_0	FALSE
a	@	l	S	talașcă|=|Ncfsrn|1	talăști|talașcă|Ncfp-n|1	ă	i_0	FALSE
a	@	t	l	talpă|=|Ncfsrn|0	tălpi|talpă|Ncfp-n|0	ă	i_0	FALSE
a	@	n	r	tamponare|=|Ncfsrn|2	tamponări|tamponare|Ncfp-n|2	e	i_0	FALSE
a	@	t	r	tarancă|=|Ncfsrn|1	tărănci|tarancă|Ncfp-n|1	ă	tS	FALSE
a	@	r	n	tarancă|=|Ncfsrn|1	tarănci|tarancă|Ncfp-n|1	ă	tS	FALSE
a	@	t	r	targă|=|Ncfsrn|0	tărgi|targă|Ncfp-n|0	ă	gZ	FALSE
a	@	t	r	tastare|=|Ncfsrn|1	tastări|tastare|Ncfp-n|1	e	i_0	FALSE
a	@	t	v	tavă|=|Ncfsrn|0	tăvi|tavă|Ncfp-n|0	ă	i_0	FALSE
a	@	s	r	taxare|=|Ncfsrn|1	taxări|taxare|Ncfp-n|1	e	i_0	FALSE
a	@	t	S	tașcă|=|Ncfsrn|0	tăști|tașcă|Ncfp-n|0	ă	i_0	FALSE
a	@	t	t	teatralitate|=|Ncfsrn|3	teatralități|teatralitate|Ncfp-n|3	e	i_0	FALSE
a	e	tS	n	tecucean|=|Ncms-n|2	tecuceni|tecucean|Ncmp-n|2		i_0	FALSE
a	e	i	n	tehnician|=|Ncms-n|3	tehnicieni|tehnician|Ncmp-n|3		i_0	FALSE
a	@	z	r	tehnologizare|=|Ncfsrn|4	tehnologizări|tehnologizare|Ncfp-n|4	e	i_0	FALSE
a	e	m	n	telecomandă|=|Ncfsrn|3	telecomenzi|telecomandă|Ncfp-n|3	ă	i_0	FALSE
a	@	s	n	telesanie|=|Ncfsrn|2	telesănii|telesanie|Ncfp-n|2	e	j	FALSE
a	@	z	r	televizare|=|Ncfsrn|3	televizări|televizare|Ncfp-n|3	e	i_0	FALSE
a	@	r	r	teleînregistrare|=|Ncfsrn|5	teleînregistrări|teleînregistrare|Ncfp-n|5	e	i_0	FALSE
a	@	r	r	temperare|=|Ncfsrn|2	temperări|temperare|Ncfp-n|2	e	i_0	FALSE
a	@	t	t	tenacitate|=|Ncfsrn|3	tenacități|tenacitate|Ncfp-n|3	e	i_0	FALSE
a	e	j	l	tencuială|=|Ncfsrn|2	tencuieli|tencuială|Ncfp-n|2	ă	i_0	FALSE
a	e	m	n	tenisman|=|Ncms-n|2	tenismeni|tenisman|Ncmp-n|2		i_0	FALSE
a	@	n	r	tensionare|=|Ncfsrn|3	tensionări|tensionare|Ncfp-n|3	e	i_0	FALSE
a	@	s	r	tergiversare|=|Ncfsrn|3	tergiversări|tergiversare|Ncfp-n|3	e	i_0	FALSE
a	@	n	r	terminare|=|Ncfsrn|2	terminări|terminare|Ncfp-n|2	e	i_0	FALSE
a	e	i	n	termoenergetician|=|Afpms-n|7	termoenergeticiene|termoenergetician|Ncfp-n|7		e	FALSE
a	e	i	n	termoenergetician|=|Afpms-n|7	termoenergeticieni|termoenergetician|Ncmp-n|7		i_0	FALSE
a	e	i	n	termoenergeticiană|=|Ncfsrn|7	termoenergeticiene|termoenergeticiană|Ncfp-n|7	ă	e	FALSE
a	@	k	r	termoficare|=|Ncfsrn|3	termoficări|termoficare|Ncfp-n|3	e	i_0	FALSE
a	@	l	r	termoizolare|=|Ncfsrn|4	termoizolări|termoizolare|Ncfp-n|4	e	i_0	FALSE
a	@	s	r	termopropulsare|=|Ncfsrn|4	termopropulsări|termopropulsare|Ncfp-n|4	e	i_0	FALSE
a	@	l	r	termoreglare|=|Ncfsrn|3	termoreglări|termoreglare|Ncfp-n|3	e	i_0	FALSE
a	@	t	r	testare|=|Ncfsrn|1	testări|testare|Ncfp-n|1	e	i_0	FALSE
a	@	g	j	tigaie|=|Ncfsrn|1	tigăi|tigaie|Ncfp-n|1	e	j	FALSE
a	@	t	t	timiditate|=|Ncfsrn|3	timidități|timiditate|Ncfp-n|3	e	i_0	FALSE
a	@	z	r	titularizare|=|Ncfsrn|4	titularizări|titularizare|Ncfp-n|4	e	i_0	FALSE
a	@	t	t	tonalitate|=|Ncfsrn|3	tonalități|tonalitate|Ncfp-n|3	e	i_0	FALSE
a	@	t	t	totalitate|=|Ncfsrn|3	totalități|totalitate|Ncfp-n|3	e	i_0	FALSE
a	@	t	r	tractare|=|Ncfsrn|1	tractări|tractare|Ncfp-n|1	e	i_0	FALSE
a	@	r	r	transferare|=|Ncfsrn|2	transferări|transferare|Ncfp-n|2	e	i_0	FALSE
a	@	m	r	transformare|=|Ncfsrn|2	transformări|transformare|Ncfp-n|2	e	i_0	FALSE
a	@	l	r	translare|=|Ncfsrn|1	translări|translare|Ncfp-n|1	e	i_0	FALSE
a	@	z	r	transparentizare|=|Ncfsrn|4	transparentizări|transparentizare|Ncfp-n|4	e	i_0	FALSE
a	@	t	r	transportare|=|Ncfsrn|2	transportări|transportare|Ncfp-n|2	e	i_0	FALSE
a	@	n	r	tranzacționare|=|Ncfsrn|4	tranzacționări|tranzacționare|Ncfp-n|4	e	i_0	FALSE
a	@	t	r	tratare|=|Ncfsrn|1	tratări|tratare|Ncfp-n|1	e	i_0	FALSE
a	@	z	r	traumatizare|=|Ncfsrn|3	traumatizări|traumatizare|Ncfp-n|3	e	i_0	FALSE
a	@	s	r	traversare|=|Ncfsrn|2	traversări|traversare|Ncfp-n|2	e	i_0	FALSE
a	@	l	r	triplare|=|Ncfsrn|1	triplări|triplare|Ncfp-n|1	e	i_0	FALSE
a	@	t	t	trivialitate|=|Ncfsrn|4	trivialități|trivialitate|Ncfp-n|4	e	i_0	FALSE
a	e	j	n	troian|=|Ncms-n|1	troiene|troian|Ncfp-n|1		e	FALSE
a	e	j	n	troian|=|Ncms-n|1	troieni|troian|Ncmp-n|1		i_0	FALSE
a	e	m	n	trustman|=|Ncms-n|0	trustmeni|trustman|Ncmp-n|0		i_0	FALSE
a	@	d	r	trădare|=|Ncfsrn|1	trădări|trădare|Ncfp-n|1	e	i_0	FALSE
a	@	r	r	tulburare|=|Ncfsrn|2	tulburări|tulburare|Ncfp-n|2	e	i_0	FALSE
a	e	i	n	tunisian|=|Afpms-n|3	tunisieni|tunisian|Ncmp-n|3		i_0	FALSE
a	@	b	r	turbare|=|Ncfsrn|1	turbări|turbare|Ncfp-n|1	e	i_0	FALSE
a	@	n	r	turnare|=|Ncfsrn|1	turnări|turnare|Ncfp-n|1	e	i_0	FALSE
a	e	j	l	târguială|=|Ncfsrn|2	târguieli|târguială|Ncfp-n|2	ă	i_0	FALSE
a	@	l	g	tăpălagă|=|Ncfsrn|2	tăpălăgi|tăpălagă|Ncfp-n|2	ă	gZ	FALSE
a	@	t	r	uitare|=|Ncfsrn|1	uitări|uitare|Ncfp-n|1	e	i_0	FALSE
a	@	t	t	umanitate|=|Ncfsrn|3	umanități|umanitate|Ncfp-n|3	e	i_0	FALSE
a	@	l	r	umflare|=|Ncfsrn|1	umflări|umflare|Ncfp-n|1	e	i_0	FALSE
a	@	t	t	umiditate|=|Ncfsrn|3	umidități|umiditate|Ncfp-n|3	e	i_0	FALSE
a	@	t	t	unanimitate|=|Ncfsrn|4	unanimități|unanimitate|Ncfp-n|4	e	i_0	FALSE
a	@	t	t	unicitate|=|Ncfsrn|3	unicități|unicitate|Ncfp-n|3	e	i_0	FALSE
a	@	k	r	unificare|=|Ncfsrn|3	unificări|unificare|Ncfp-n|3	e	i_0	FALSE
a	@	z	r	uniformizare|=|Ncfsrn|4	uniformizări|uniformizare|Ncfp-n|4	e	i_0	FALSE
a	@	t	t	unitate|=|Ncfsrn|2	unități|unitate|Ncfp-n|2	e	i_0	FALSE
a	@	t	t	universalitate|=|Ncfsrn|5	universalități|universalitate|Ncfp-n|5	e	i_0	FALSE
a	@	t	t	universitate|=|Ncfsrn|4	universități|universitate|Ncfp-n|4	e	i_0	FALSE
a	@	r	r	urare|=|Ncfsrn|1	urări|urare|Ncfp-n|1	e	i_0	FALSE
a	@	z	r	urbanizare|=|Ncfsrn|3	urbanizări|urbanizare|Ncfp-n|3	e	i_0	FALSE
a	@	k	r	urcare|=|Ncfsrn|1	urcări|urcare|Ncfp-n|1	e	i_0	FALSE
a	e	k_j	l	urecheală|=|Ncfsrn|2	urecheli|urecheală|Ncfp-n|2	ă	i_0	FALSE
a	@	m	r	urmare|=|Ncfsrn|1	urmări|urmare|Ncfp-n|1	e	i_0	FALSE
a	@	k	r	uscare|=|Ncfsrn|1	uscări|uscare|Ncfp-n|1	e	i_0	FALSE
a	@	t	t	utilitate|=|Ncfsrn|3	utilități|utilitate|Ncfp-n|3	e	i_0	FALSE
a	@	z	r	utilizare|=|Ncfsrn|3	utilizări|utilizare|Ncfp-n|3	e	i_0	FALSE
a	@	r	r	ușurare|=|Ncfsrn|2	ușurări|ușurare|Ncfp-n|2	e	i_0	FALSE
a	@	n	r	vaccinare|=|Ncfsrn|2	vaccinări|vaccinare|Ncfp-n|2	e	i_0	FALSE
a	e	v	d	vadră|=|Ncfsrn|0	vedre|vadră|Ncfp-n|0	ă	e	FALSE
a	@	t	t	valabilitate|=|Ncfsrn|4	valabilități|valabilitate|Ncfp-n|4	e	i_0	FALSE
a	@	v	l	vale|=|Ncfsrn|0	văi|vale|Ncfp-n|0	e	j	FALSE
a	@	d	r	validare|=|Ncfsrn|2	validări|validare|Ncfp-n|2	e	i_0	FALSE
a	@	t	t	validitate|=|Ncfsrn|3	validități|validitate|Ncfp-n|3	e	i_0	FALSE
a	@	v	l	valmă|=|Ncfsrn|0	vălmi|valmă|Ncfp-n|0	ă	i_0	FALSE
a	@	r	r	valorare|=|Ncfsrn|2	valorări|valorare|Ncfp-n|2	e	i_0	FALSE
a	@	k	r	valorificare|=|Ncfsrn|4	valorificări|valorificare|Ncfp-n|4	e	i_0	FALSE
a	@	v	m	vamă|=|Ncfsrn|0	vămi|vamă|Ncfp-n|0	ă	i_0	FALSE
a	@	v	r	vargă|=|Ncfsrn|0	vărgi|vargă|Ncfp-n|0	ă	gZ	FALSE
a	e	v	r	vargă|=|Ncfsrn|0	vergi|vargă|Ncfp-n|0	ă	gZ	FALSE
a	@	t	t	varietate|=|Ncfsrn|3	varietăți|varietate|Ncfp-n|3	e	i_0	FALSE
a	e	v	r	varză|=|Ncfsrn|0	verze|varză|Ncfp-n|0	ă	e	FALSE
a	e	v	r	vară|=|Ncfsrn|0	veri|vară|Ncfp-n|0	ă	i_0	FALSE
a	e	j	n	vasluian|=|Afpms-n|2	vasluiene|vasluian|Ncfp-n|2		e	FALSE
a	e	j	n	vasluian|=|Afpms-n|2	vasluieni|vasluian|Ncmp-n|2		i_0	FALSE
a	@	t	t	vastitate|=|Ncfsrn|2	vastități|vastitate|Ncfp-n|2	e	i_0	FALSE
a	e	v	t	vatră|=|Ncfsrn|0	vetre|vatră|Ncfp-n|0	ă	e	FALSE
a	@	t	t	vecinătate|=|Ncfsrn|3	vecinătății|vecinătate|Ncfp-n|3	e	i j	FALSE
a	@	t	t	veleitate|=|Ncfsrn|3	veleități|veleitate|Ncfp-n|3	e	i_0	FALSE
a	@	r	r	venerare|=|Ncfsrn|2	venerări|venerare|Ncfp-n|2	e	i_0	FALSE
a	@	l	r	ventilare|=|Ncfsrn|2	ventilări|ventilare|Ncfp-n|2	e	i_0	FALSE
a	@	t	t	veridicitate|=|Ncfsrn|4	veridicități|veridicitate|Ncfp-n|4	e	i_0	FALSE
a	@	k	r	verificare|=|Ncfsrn|3	verificări|verificare|Ncfp-n|3	e	i_0	FALSE
a	@	t	t	verticalitate|=|Ncfsrn|4	verticalități|verticalitate|Ncfp-n|4	e	i_0	FALSE
a	@	t	t	viabilitate|=|Ncfsrn|4	viabilități|viabilitate|Ncfp-n|4	e	i_0	FALSE
a	e	j	ts	viață|=|Ncfsrn|0	vieți|viață|Ncfp-n|0	ă	i_0	FALSE
a	@	z	r	victimizare|=|Ncfsrn|3	victimizări|victimizare|Ncfp-n|3	e	i_0	FALSE
a	@	k	r	vindecare|=|Ncfsrn|2	vindecări|vindecare|Ncfp-n|2	e	i_0	FALSE
a	@	l	r	violare|=|Ncfsrn|2	violări|violare|Ncfp-n|2	e	i_0	FALSE
a	@	z	r	virtualizare|=|Ncfsrn|3	virtualizări|virtualizare|Ncfp-n|3	e	i_0	FALSE
a	@	t	t	virtuozitate|=|Ncfsrn|4	virtuozități|virtuozitate|Ncfp-n|4	e	i_0	FALSE
a	@	s	r	visare|=|Ncfsrn|1	visări|visare|Ncfp-n|1	e	i_0	FALSE
a	@	t	t	vitalitate|=|Ncfsrn|3	vitalități|vitalitate|Ncfp-n|3	e	i_0	FALSE
a	@	t	t	vizibilitate|=|Ncfsrn|4	vizibilități|vizibilitate|Ncfp-n|4	e	i_0	FALSE
a	@	n	r	vizionare|=|Ncfsrn|3	vizionări|vizionare|Ncfp-n|3	e	i_0	FALSE
a	@	t	r	vizitare|=|Ncfsrn|2	vizitări|vizitare|Ncfp-n|2	e	i_0	FALSE
a	@	z	r	vizualizare|=|Ncfsrn|3	vizualizări|vizualizare|Ncfp-n|3	e	i_0	FALSE
a	@	t	t	volatilitate|=|Ncfsrn|4	volatilități|volatilitate|Ncfp-n|4	e	i_0	FALSE
a	@	t	r	votare|=|Ncfsrn|1	votări|votare|Ncfp-n|1	e	i_0	FALSE
a	@	r	b	vrabie|=|Ncfsrn|0	vrăbii|vrabie|Ncfp-n|0	e	j	FALSE
a	@	r	Z	vrajă|=|Ncfsrn|0	vrăji|vrajă|Ncfp-n|0	ă	i_0	FALSE
a	e	tS	n	vrâncean|=|Ncms-n|1	vrânceni|vrâncean|Ncmp-n|1		i_0	FALSE
a	e	tS	n	vrânceancă|=|Ncfsrn|1	vrâncence|vrânceancă|Ncfp-n|1	ă	e	FALSE
a	@	t	t	vulgaritate|=|Ncfsrn|3	vulgarități|vulgaritate|Ncfp-n|3	e	i_0	FALSE
a	@	t	t	vulnerabilitate|=|Ncfsrn|5	vulnerabilități|vulnerabilitate|Ncfp-n|5	e	i_0	FALSE
a	e	tS	n	vâlceancă|=|Ncfsrn|1	vâlcence|vâlceancă|Ncfp-n|1	ă	e	FALSE
a	@	n	r	vânare|=|Ncfsrn|1	vânări|vânare|Ncfp-n|1	e	i_0	FALSE
a	@	r	r	vânturare|=|Ncfsrn|2	vânturări|vânturare|Ncfp-n|2	e	i_0	FALSE
a	@	z	r	vânzare|=|Ncfsrn|1	vânzări|vânzare|Ncfp-n|1	e	i_0	FALSE
a	@	t	j	vânătaie|=|Ncfsrn|2	vânătăi|vânătaie|Ncfp-n|2	e	j	FALSE
a	@	t	t	vâscozitate|=|Ncfsrn|3	vâscozități|vâscozitate|Ncfp-n|3	e	i_0	FALSE
a	@	p	j	văpaie|=|Ncfsrn|1	văpăi|văpaie|Ncfp-n|1	e	j	FALSE
a	@	s	r	vărsare|=|Ncfsrn|1	vărsări|vărsare|Ncfp-n|1	e	i_0	FALSE
a	@	z	r	vărzare|=|Ncfsrn|1	vărzări|vărzare|Ncfp-n|1	e	i_0	FALSE
a	@	m	r	vătămare|=|Ncfsrn|2	vătămări|vătămare|Ncfp-n|2	e	i_0	FALSE
a	@	z	m	zamcă|=|Ncfsrn|0	zămci|zamcă|Ncfp-n|0	ă	tS	FALSE
a	e	Z	n	zaporojan|=|Ncms-n|3	zaporojeni|zaporojan|Ncmp-n|3		i_0	FALSE
a	@	z	r	zare|=|Ncfsrn|0	zări|zare|Ncfp-n|0	e	i_0	FALSE
a	@	m	r	zbuciumare|=|Ncfsrn|2	zbuciumări|zbuciumare|Ncfp-n|2	e	i_0	FALSE
a	@	t	t	zeitate|=|Ncfsrn|2	zeități|zeitate|Ncfp-n|2	e	i_0	FALSE
a	@	g	n	zgancă|=|Ncfsrn|0	zgănci|zgancă|Ncfp-n|0	ă	tS	FALSE
a	@	g	r	zgardă|=|Ncfsrn|0	zgărzi|zgardă|Ncfp-n|0	ă	i_0	FALSE
a	@	t	t	zgrunțurozitate|=|Ncfsrn|4	zgrunțurozități|zgrunțurozitate|Ncfp-n|4	e	i_0	FALSE
a	e	p	d	zăpadă|=|Ncfsrn|1	zăpezi|zăpadă|Ncfp-n|1	ă	i_0	FALSE
a	@	k	r	îmbarcare|=|Ncfsrn|2	mbarcări|îmbarcare|Ncfp-ny|2	e	i_0	FALSE
a	@	k	r	îmbarcare|=|Ncfsrn|2	îmbarcări|îmbarcare|Ncfp-n|2	e	i_0	FALSE
a	@	n	r	îmbinare|=|Ncfsrn|2	mbinări|îmbinare|Ncfp-ny|1	e	i_0	TRUE
a	@	n	r	îmbinare|=|Ncfsrn|2	îmbinări|îmbinare|Ncfp-n|2	e	i_0	FALSE
a	@	k	r	îmbrăcare|=|Ncfsrn|2	îmbrăcări|îmbrăcare|Ncfp-n|2	e	i_0	FALSE
a	@	S	r	îmbrățișare|=|Ncfsrn|3	mbrățișări|îmbrățișare|Ncfp-ny|3	e	i_0	FALSE
a	@	S	r	îmbrățișare|=|Ncfsrn|3	îmbrățișări|îmbrățișare|Ncfp-n|3	e	i_0	FALSE
a	@	m	r	îmbălsămare|=|Ncfsrn|3	îmbălsămări|îmbălsămare|Ncfp-n|3	e	i_0	FALSE
a	@	k	r	împiedicare|=|Ncfsrn|3	împiedicări|împiedicare|Ncfp-n|3	e	i_0	FALSE
a	@	r	r	împrejurare|=|Ncfsrn|3	mprejurări|împrejurare|Ncfp-ny|3	e	i_0	FALSE
a	@	r	r	împrejurare|=|Ncfsrn|3	împrejurări|împrejurare|Ncfp-n|3	e	i_0	FALSE
a	@	t	r	împrumutare|=|Ncfsrn|3	împrumutări|împrumutare|Ncfp-n|3	e	i_0	FALSE
a	@	k	r	împușcare|=|Ncfsrn|2	împușcări|împușcare|Ncfp-n|2	e	i_0	FALSE
a	@	k	r	împăcare|=|Ncfsrn|2	împăcări|împăcare|Ncfp-n|2	e	i_0	FALSE
a	@	t	r	înaintare|=|Ncfsrn|2	naintări|înaintare|Ncfp-ny|2	e	i_0	FALSE
a	@	t	r	înaintare|=|Ncfsrn|2	înaintări|înaintare|Ncfp-n|2	e	i_0	FALSE
a	@	m	r	înarmare|=|Ncfsrn|2	narmări|înarmare|Ncfp-ny|1	e	i_0	TRUE
a	@	m	r	înarmare|=|Ncfsrn|2	înarmări|înarmare|Ncfp-n|2	e	i_0	FALSE
a	@	r	r	încadrare|=|Ncfsrn|2	încadrări|încadrare|Ncfp-n|2	e	i_0	FALSE
a	@	r	r	încarcerare|=|Ncfsrn|3	încarcerări|încarcerare|Ncfp-n|3	e	i_0	FALSE
a	@	s	r	încasare|=|Ncfsrn|2	încasări|încasare|Ncfp-n|2	e	i_0	FALSE
a	@	k	r	încercare|=|Ncfsrn|2	ncercări|încercare|Ncfp-ny|2	e	i_0	FALSE
a	@	k	r	încercare|=|Ncfsrn|2	încercări|încercare|Ncfp-n|2	e	i_0	FALSE
a	@	r	r	încifrare|=|Ncfsrn|2	încifrări|încifrare|Ncfp-n|2	e	i_0	FALSE
a	@	t	r	încleștare|=|Ncfsrn|2	încleștări|încleștare|Ncfp-n|2	e	i_0	FALSE
a	@	n	r	înclinare|=|Ncfsrn|2	înclinări|înclinare|Ncfp-n|2	e	i_0	FALSE
a	e	tS	l	încolăceală|=|Ncfsry|3	încolăceli|încolăceală|Ncfp-n|3	ă	i_0	FALSE
a	@	d	r	încordare|=|Ncfsrn|2	încordări|încordare|Ncfp-n|2	e	i_0	FALSE
a	@	n	r	încoronare|=|Ncfsrn|3	ncoronări|încoronare|Ncfp-ny|3	e	i_0	FALSE
a	@	n	r	încoronare|=|Ncfsrn|3	încoronări|încoronare|Ncfp-n|3	e	i_0	FALSE
